Date,Activity,SubActivity,Description,Department,CostCentre,State,UOM,Quantity,Source,Identifier
1/6/2026,Mining,Ore Mined,Ore mined,Mining Open Pit,Hauling,QLD,BCM,299453.2718,Budget,10202159500
1/6/2026,Mining,Ore ROM,BRW Non-Beneficiated Ore - HG,Mining,ROM,QLD,t,625000,LOM,10202159516
1/6/2026,Mining,Ore Waste,Waste,Mining Open Pit,Hauling,QLD,BCM,1655496.771,Budget,10202159505
1/6/2026,Mining,Rehandle,Rehandle,Mining,Rehandling,QLD,t,153647.7197,Budget,10201169547
1/6/2026,Reagent,Acid,Hydrochloric acid,Processing,Gold Room,QLD,t,39.443493,Budget,103203
1/6/2026,Reagent,Antiscalant,Antiscalant,Processing,Projects and Work Orders,QLD,t,1.339394,Budget,124951
1/6/2026,Reagent,Carbon,Activated carbon,Processing,Leach & Adsorption,QLD,t,43.654328,Budget,103200
1/6/2026,Reagent,Caustic Soda,Caustic soda,Processing,Gold Room,QLD,t,57.992578,Budget,103205
1/6/2026,Reagent,Cyanide,Cyanide,Processing,Leach & Adsorption,QLD,t,731.168268,Budget,103430
1/6/2026,Reagent,Degreaser,Degreaser,Processing,Projects and Work Orders,QLD,kL,1.445695,Budget,121366
1/6/2026,Reagent,Dust Suppressant,Dust suppressant,Mining,Projects and Work Orders,QLD,kL,3.061472,Budget,139149
1/6/2026,Reagent,Flocculant,Flocculant,Processing,Tailings Disposal,QLD,t,0.431228,Budget,100975
1/6/2026,Reagent,Leach Aid,Leach aid,Processing,Projects and Work Orders,QLD,t,0.134648,Budget,104219
1/6/2026,Reagent,Lime,Lime,Processing,Leach & Adsorption,QLD,t,1306.840512,Budget,101673
1/6/2026,Reagent,Soda Ash,Soda ash,Mining,Projects and Work Orders,QLD,t,0.01677,Budget,101492
1/6/2026,Reagent,Sodium Chlorite,Sodium chlorite,Processing,Projects and Work Orders,QLD,t,0.28347,Budget,104164
1/6/2026,Revenue,Gold Leach Tails,Gold leach tails,Processing,Milling,QLD,g,42125.70481,Budget,10401329212
1/6/2026,Revenue,Gold Poured,Gold poured,Processing,,QLD,oz,12720.72069,Budget,10401329320
1/6/2026,Revenue,Gold Recovered,Gold Recovered,Processing,,QLD,oz,14075,PhysicalsActual.xlsx,10401329300
1/6/2026,Revenue,Gold Scats,Gold scats,Processing,Milling,QLD,g,1024.453878,Budget,10401329211
1/6/2026,Revenue,Gold Sold,Gold Sold,Sales,,QLD,oz,14028,PhysicalsActual.xlsx,10401329350
1/6/2026,Wear Item,Grinding,Grinding media,Processing,Milling,QLD,t,955.340537,Budget,10401329420
1/6/2026,Wear Item,Grinding Media,Grinding media,Processing,Milling,QLD,t,541.70805,Budget,103202
1/6/2026,Wear Item,Tyres,Tyres,Mining,Hauling,QLD,Each,16.937313,Budget,126143
1/7/2026,Blasting,Explosives,Explosives,Mining Open Pit,Blasting,QLD,t,437673.1946,Budget,10202129570
1/7/2026,Combustion,Acetylene,Acetylene gas,Mining,Projects and Work Orders,QLD,m3,48.2184,Budget,100192
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Blasting,QLD,kL,4.706760676,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Crushing - Fixed,QLD,kL,13.62977865,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Drilling - Production,QLD,kL,70.24759897,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Exploration and Development,QLD,kL,6.130041704,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Geotechnical,QLD,kL,0.954217996,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Grade Control,QLD,kL,29.40921306,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Hauling,QLD,kL,692.2905167,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Light Vehicles,QLD,kL,14.42617588,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Loading,QLD,kL,219.8561149,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Management Services,QLD,kL,3.140834089,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Mobile Equipment,QLD,kL,99.33516552,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Nolans South Crusher,QLD,kL,33.06822135,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Operations Administration,QLD,kL,0.194948323,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Projects and Work Orders,QLD,kL,886.176,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Stationary,Mining,Rehandling,QLD,kL,235.9491622,Budget,103206
1/7/2026,Combustion,Diesel,Diesel - Power generation,Utilities,Site Power Generation,QLD,kL,2530.84698,Budget,103206
1/7/2026,Combustion,Greases,Petroleum grease,Mining,Projects and Work Orders,QLD,kL,4.17024,Budget,101578
1/7/2026,Combustion,LPG,LPG - Bulk liquid,Processing,Gold Room,QLD,kL,97.51194,Budget,103570
1/7/2026,Combustion,LPG,LPG - Cylinders,Mining,Projects and Work Orders,QLD,kL,0.3258,Budget,121352
1/7/2026,Combustion,Lubricants,Engine oil,Mining,Projects and Work Orders,QLD,kL,14.57412,Budget,124779
1/7/2026,Combustion,Lubricants,Gear oil,Mining,Projects and Work Orders,QLD,kL,10.46904,Budget,125456
1/7/2026,Combustion,Lubricants,Hydraulic oil,Mining,Projects and Work Orders,QLD,kL,10.92516,Budget,125456
1/7/2026,Combustion,Nitrogen,Nitrogen,Mining,Projects and Work Orders,QLD,m3,14.070403,Budget,122551
1/7/2026,Combustion,Oxygen,Liquid oxygen,Processing,Projects and Work Orders,QLD,m3,347394.7323,Budget,100213
1/7/2026,Combustion,Welding Gas,Welding gas,Mining,Projects and Work Orders,QLD,m3,91.468574,Budget,104090
1/7/2026,Crushing,Ore Crushed,Ore crushed,Processing,Crushing - Fixed,QLD,t,1835877.326,Budget,10402309010
1/7/2026,Electricity,Grid Power,Grid electricity,Administration,Brisbane Office,QLD,kWh,1584,NPINGERS2025/Production Stats,Legacy|Grid Power|Brisbane Office
1/7/2026,Electricity,Grid Power,Grid electricity,Administration,Crushing - Fixed,QLD,kWh,216212.41,CS Energy Invoice,Legacy|Grid Power|Crushing - Fixed
1/7/2026,Electricity,Grid Power,Grid electricity,Administration,Management Services,QLD,kWh,1127.67,CS Energy Invoice,Legacy|Grid Power|Management Services
1/7/2026,Electricity,Grid Power,Grid electricity,Processing,Milling,QLD,kWh,15187872.66,CS Energy Invoice,Legacy|Grid Power|Milling
1/7/2026,Electricity,Grid Power,Grid electricity,Administration,Nolans South Crusher,QLD,kWh,452829.44,CS Energy Invoice,3053186668
1/7/2026,Electricity,Grid Power,Grid electricity,Administration,Suhrs Creek Rd,QLD,kWh,73111.44,NPINGERS2025/Production Stats,Legacy|Grid Power|Suhrs Creek Rd
1/7/2026,Electricity,Grid Power,Grid electricity,Administration,Tailings Disposal,QLD,kWh,180934.83,CS Energy Invoice,Legacy|Grid Power|Tailings Disposal
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,755.34,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,333.51,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,295.41,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,1308.23,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,242.49,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,2.95,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,15775.92,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,276.9,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,1077.21,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,370.73,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,325.49,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,416.16,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,1096.49,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,235.79,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,3008.83,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,737.41,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,148.98,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,75893.1,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,399.86,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,120.59,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,459.67,NPINGERS2025/Production Stats,30337757612
1/7/2026,Electricity,Site Power,Site electricity,Processing,Milling,QLD,kWh,9060300,CS Energy Invoice,10401329900
1/7/2026,Milling,Ore Milled,Ore Milled,Processing,,QLD,t,608744,PhysicalsActual.xlsx,10401329100
1/7/2026,Mining,Drilling,Drilling,Mining Open Pit,Drilling - Production,QLD,m,143691.7938,Budget,10202119571
1/7/2026,Mining,Ore Mined,Ore mined,Mining Open Pit,Hauling,QLD,BCM,299453.2718,Budget,10202159500
1/7/2026,Mining,Ore ROM,BRW Non-Beneficiated Ore - HG,Mining,ROM,QLD,t,625000,LOM,10202159516
1/7/2026,Mining,Ore Waste,Waste,Mining Open Pit,Hauling,QLD,BCM,1655496.771,Budget,10202159505
1/7/2026,Mining,Rehandle,Rehandle,Mining,Rehandling,QLD,t,153647.7197,Budget,10201169547
1/7/2026,Reagent,Acid,Hydrochloric acid,Processing,Gold Room,QLD,t,39.443493,Budget,103203
1/7/2026,Reagent,Antiscalant,Antiscalant,Processing,Projects and Work Orders,QLD,t,1.339394,Budget,124951
1/7/2026,Reagent,Carbon,Activated carbon,Processing,Leach & Adsorption,QLD,t,43.654328,Budget,103200
1/7/2026,Reagent,Caustic Soda,Caustic soda,Processing,Gold Room,QLD,t,57.992578,Budget,103205
1/7/2026,Reagent,Cyanide,Cyanide,Processing,Leach & Adsorption,QLD,t,731.168268,Budget,103430
1/7/2026,Reagent,Degreaser,Degreaser,Processing,Projects and Work Orders,QLD,kL,1.445695,Budget,121366
1/7/2026,Reagent,Dust Suppressant,Dust suppressant,Mining,Projects and Work Orders,QLD,kL,3.061472,Budget,139149
1/7/2026,Reagent,Flocculant,Flocculant,Processing,Tailings Disposal,QLD,t,0.431228,Budget,100975
1/7/2026,Reagent,Leach Aid,Leach aid,Processing,Projects and Work Orders,QLD,t,0.134648,Budget,104219
1/7/2026,Reagent,Lime,Lime,Processing,Leach & Adsorption,QLD,t,1306.840512,Budget,101673
1/7/2026,Reagent,Soda Ash,Soda ash,Mining,Projects and Work Orders,QLD,t,0.03354,Budget,101492
1/7/2026,Reagent,Sodium Chlorite,Sodium chlorite,Processing,Projects and Work Orders,QLD,t,0.28347,Budget,104164
1/7/2026,Revenue,Gold Leach Tails,Gold leach tails,Processing,Milling,QLD,g,42125.70481,Budget,10401329212
1/7/2026,Revenue,Gold Poured,Gold poured,Processing,,QLD,oz,12720.72069,Budget,10401329320
1/7/2026,Revenue,Gold Recovered,Gold Recovered,Processing,,QLD,oz,16015,PhysicalsActual.xlsx,10401329300
1/7/2026,Revenue,Gold Scats,Gold scats,Processing,Milling,QLD,g,1024.453878,Budget,10401329211
1/7/2026,Revenue,Gold Sold,Gold Sold,Sales,,QLD,oz,14825,PhysicalsActual.xlsx,10401329350
1/7/2026,Wear Item,Grinding,Grinding media,Processing,Milling,QLD,t,955.340537,Budget,10401329420
1/7/2026,Wear Item,Grinding Media,Grinding media,Processing,Milling,QLD,t,541.70805,Budget,103202
1/7/2026,Wear Item,Tyres,Tyres,Mining,Hauling,QLD,Each,16.937313,Budget,126143
1/8/2026,Blasting,Explosives,Explosives,Mining Open Pit,Blasting,QLD,t,437673.1946,Budget,10202129570
1/8/2026,Combustion,Acetylene,Acetylene gas,Mining,Projects and Work Orders,QLD,m3,25.49928,Budget,100192
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Blasting,QLD,kL,6.109720573,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Crushing - Fixed,QLD,kL,7.980887464,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Drilling - Production,QLD,kL,106.8493411,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Exploration and Development,QLD,kL,1.428551127,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Geotechnical,QLD,kL,3.644601654,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Grade Control,QLD,kL,38.53370099,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Hauling,QLD,kL,642.2047601,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Light Vehicles,QLD,kL,19.25438475,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Loading,QLD,kL,216.0104683,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Management Services,QLD,kL,3.015830156,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Mobile Equipment,QLD,kL,111.8975272,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Nolans South Crusher,QLD,kL,38.71711254,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Operations Administration,QLD,kL,0.193233969,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Projects and Work Orders,QLD,kL,886.176,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Stationary,Mining,Rehandling,QLD,kL,227.4986301,Budget,103206
1/8/2026,Combustion,Diesel,Diesel - Power generation,Utilities,Site Power Generation,QLD,kL,2618.63922,Budget,103206
1/8/2026,Combustion,Greases,Petroleum grease,Mining,Projects and Work Orders,QLD,kL,2.34576,Budget,101578
1/8/2026,Combustion,LPG,LPG - Bulk liquid,Processing,Gold Room,QLD,kL,134.74002,Budget,103570
1/8/2026,Combustion,LPG,LPG - Cylinders,Mining,Projects and Work Orders,QLD,kL,0.13032,Budget,121352
1/8/2026,Combustion,Lubricants,Engine oil,Mining,Projects and Work Orders,QLD,kL,18.9507,Budget,125456
1/8/2026,Combustion,Lubricants,Gear oil,Mining,Projects and Work Orders,QLD,kL,2.94306,Budget,125456
1/8/2026,Combustion,Lubricants,Hydraulic oil,Mining,Projects and Work Orders,QLD,kL,10.19754,Budget,125456
1/8/2026,Combustion,Nitrogen,Nitrogen,Mining,Projects and Work Orders,QLD,m3,14.070403,Budget,122551
1/8/2026,Combustion,Oxygen,Liquid oxygen,Processing,Projects and Work Orders,QLD,m3,347394.7323,Budget,100213
1/8/2026,Combustion,Welding Gas,Welding gas,Mining,Projects and Work Orders,QLD,m3,91.468574,Budget,104090
1/8/2026,Crushing,Ore Crushed,Ore crushed,Processing,Crushing - Fixed,QLD,t,1835877.326,Budget,10402309010
1/8/2026,Electricity,Grid Power,Grid electricity,Administration,Brisbane Office,QLD,kWh,1984,NPINGERS2025/Production Stats,Legacy|Grid Power|Brisbane Office
1/8/2026,Electricity,Grid Power,Grid electricity,Administration,Crushing - Fixed,QLD,kWh,219598.52,CS Energy Invoice,Legacy|Grid Power|Crushing - Fixed
1/8/2026,Electricity,Grid Power,Grid electricity,Processing,Milling,QLD,kWh,14461725.1,CS Energy Invoice,Legacy|Grid Power|Milling
1/8/2026,Electricity,Grid Power,Grid electricity,Administration,Nolans South Crusher,QLD,kWh,457496.91,CS Energy Invoice,3053186668
1/8/2026,Electricity,Grid Power,Grid electricity,Administration,Operations Administration,QLD,kWh,53148.66,CS Energy Invoice,Legacy|Grid Power|Operations Administration
1/8/2026,Electricity,Grid Power,Grid electricity,Administration,Suhrs Creek Rd,QLD,kWh,71701.54,NPINGERS2025/Production Stats,Legacy|Grid Power|Suhrs Creek Rd
1/8/2026,Electricity,Grid Power,Grid electricity,Administration,Tailings Disposal,QLD,kWh,182998.74,CS Energy Invoice,Legacy|Grid Power|Tailings Disposal
1/8/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,743.94,NPINGERS2025/Production Stats,30337757612
1/8/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,264.13,NPINGERS2025/Production Stats,30337757612
1/8/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,5.39,NPINGERS2025/Production Stats,30337757612
1/8/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,346.37,NPINGERS2025/Production Stats,30337757612
1/8/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,407.83,NPINGERS2025/Production Stats,30337757612
1/8/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,391.55,NPINGERS2025/Production Stats,30337757612
1/8/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,16931.08,NPINGERS2025/Production Stats,30337757612
1/8/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,796.05,NPINGERS2025/Production Stats,30337757612
1/8/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,72021.5,NPINGERS2025/Production Stats,30337757612
1/8/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,652.71,NPINGERS2025/Production Stats,30337757612
1/8/2026,Electricity,Site Power,Site electricity,Processing,Milling,QLD,kWh,9500800,CS Energy Invoice,10401329900
1/8/2026,Milling,Ore Milled,Ore Milled,Processing,,QLD,t,625387,PhysicalsActual.xlsx,10401329100
1/8/2026,Mining,Drilling,Drilling,Mining Open Pit,Drilling - Production,QLD,m,143691.7938,Budget,10202119571
1/8/2026,Mining,Ore Mined,Ore mined,Mining Open Pit,Hauling,QLD,BCM,299453.2718,Budget,10202159500
1/8/2026,Mining,Ore ROM,BRW Non-Beneficiated Ore - HG,Mining,ROM,QLD,t,625000,LOM,10202159516
1/8/2026,Mining,Ore Waste,Waste,Mining Open Pit,Hauling,QLD,BCM,1655496.771,Budget,10202159505
1/8/2026,Mining,Rehandle,Rehandle,Mining,Rehandling,QLD,t,153647.7197,Budget,10201169547
1/8/2026,Reagent,Acid,Hydrochloric acid,Processing,Gold Room,QLD,t,39.443493,Budget,103203
1/8/2026,Reagent,Antiscalant,Antiscalant,Processing,Projects and Work Orders,QLD,t,1.339394,Budget,124951
1/8/2026,Reagent,Carbon,Activated carbon,Processing,Leach & Adsorption,QLD,t,43.654328,Budget,103200
1/8/2026,Reagent,Caustic Soda,Caustic soda,Processing,Gold Room,QLD,t,57.992578,Budget,103205
1/8/2026,Reagent,Cyanide,Cyanide,Processing,Leach & Adsorption,QLD,t,731.168268,Budget,103430
1/8/2026,Reagent,Degreaser,Degreaser,Processing,Projects and Work Orders,QLD,kL,1.445695,Budget,121366
1/8/2026,Reagent,Dust Suppressant,Dust suppressant,Mining,Projects and Work Orders,QLD,kL,3.061472,Budget,139149
1/8/2026,Reagent,Flocculant,Flocculant,Processing,Tailings Disposal,QLD,t,0.431228,Budget,100975
1/8/2026,Reagent,Leach Aid,Leach aid,Processing,Projects and Work Orders,QLD,t,0.134648,Budget,104219
1/8/2026,Reagent,Lime,Lime,Processing,Leach & Adsorption,QLD,t,1306.840512,Budget,101673
1/8/2026,Reagent,Soda Ash,Soda ash,Mining,Projects and Work Orders,QLD,t,0.06708,Budget,101492
1/8/2026,Reagent,Sodium Chlorite,Sodium chlorite,Processing,Projects and Work Orders,QLD,t,0.28347,Budget,104164
1/8/2026,Revenue,Gold Leach Tails,Gold leach tails,Processing,Milling,QLD,g,42125.70481,Budget,10401329212
1/8/2026,Revenue,Gold Poured,Gold poured,Processing,,QLD,oz,12720.72069,Budget,10401329320
1/8/2026,Revenue,Gold Recovered,Gold Recovered,Processing,,QLD,oz,20621,PhysicalsActual.xlsx,10401329300
1/8/2026,Revenue,Gold Scats,Gold scats,Processing,Milling,QLD,g,1024.453878,Budget,10401329211
1/8/2026,Revenue,Gold Sold,Gold Sold,Sales,,QLD,oz,20001,PhysicalsActual.xlsx,10401329350
1/8/2026,Wear Item,Grinding,Grinding media,Processing,Milling,QLD,t,955.340537,Budget,10401329420
1/8/2026,Wear Item,Grinding Media,Grinding media,Processing,Milling,QLD,t,541.70805,Budget,103202
1/8/2026,Wear Item,Tyres,Tyres,Mining,Hauling,QLD,Each,16.937313,Budget,126143
1/9/2026,Blasting,Explosives,Explosives,Mining Open Pit,Blasting,QLD,t,437673.1946,Budget,10202129570
1/9/2026,Combustion,Acetylene,Acetylene gas,Mining,Projects and Work Orders,QLD,m3,20.39508,Budget,100192
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Blasting,QLD,kL,5.512431945,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Crushing - Fixed,QLD,kL,12.65605032,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Crushing - Supplemental,QLD,kL,0.148719745,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Drilling - Production,QLD,kL,113.7323319,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Exploration and Development,QLD,kL,2.227492604,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Geotechnical,QLD,kL,1.495938781,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Grade Control,QLD,kL,10.99412542,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Hauling,QLD,kL,642.3725062,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Light Vehicles,QLD,kL,18.28043209,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Loading,QLD,kL,241.3891899,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Management Services,QLD,kL,2.998547736,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Mobile Equipment,QLD,kL,99.43894428,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Nolans South Crusher,QLD,kL,33.89322994,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Operations Administration,QLD,kL,0.385527566,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Projects and Work Orders,QLD,kL,886.176,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Stationary,Mining,Rehandling,QLD,kL,237.8132815,Budget,103206
1/9/2026,Combustion,Diesel,Diesel - Power generation,Utilities,Site Power Generation,QLD,kL,2251.52778,Budget,103206
1/9/2026,Combustion,Greases,Petroleum grease,Mining,Projects and Work Orders,QLD,kL,4.344,Budget,101578
1/9/2026,Combustion,LPG,LPG - Bulk liquid,Processing,Gold Room,QLD,kL,118.12422,Budget,103570
1/9/2026,Combustion,LPG,LPG - Cylinders,Mining,Projects and Work Orders,QLD,kL,0.45612,Budget,121352
1/9/2026,Combustion,Lubricants,Engine oil,Mining,Projects and Work Orders,QLD,kL,11.66364,Budget,125456
1/9/2026,Combustion,Lubricants,Gear oil,Mining,Projects and Work Orders,QLD,kL,8.76402,Budget,125456
1/9/2026,Combustion,Lubricants,Hydraulic oil,Mining,Projects and Work Orders,QLD,kL,6.71148,Budget,125456
1/9/2026,Combustion,Nitrogen,Nitrogen,Mining,Projects and Work Orders,QLD,m3,14.070403,Budget,122551
1/9/2026,Combustion,Oxygen,Liquid oxygen,Processing,Projects and Work Orders,QLD,m3,347394.7323,Budget,100213
1/9/2026,Combustion,Welding Gas,Welding gas,Mining,Projects and Work Orders,QLD,m3,91.468574,Budget,104090
1/9/2026,Crushing,Ore Crushed,Ore crushed,Processing,Crushing - Fixed,QLD,t,1835877.326,Budget,10402309010
1/9/2026,Electricity,Grid Power,Grid electricity,Administration,Brisbane Office,QLD,kWh,1686,NPINGERS2025/Production Stats,Legacy|Grid Power|Brisbane Office
1/9/2026,Electricity,Grid Power,Grid electricity,Administration,Crushing - Fixed,QLD,kWh,278903.78,CS Energy Invoice,Legacy|Grid Power|Crushing - Fixed
1/9/2026,Electricity,Grid Power,Grid electricity,Processing,Milling,QLD,kWh,14761580.27,CS Energy Invoice,Legacy|Grid Power|Milling
1/9/2026,Electricity,Grid Power,Grid electricity,Administration,Nolans South Crusher,QLD,kWh,581049.57,CS Energy Invoice,3053186668
1/9/2026,Electricity,Grid Power,Grid electricity,Administration,Operations Administration,QLD,kWh,15007.48,CS Energy Invoice,Legacy|Grid Power|Operations Administration
1/9/2026,Electricity,Grid Power,Grid electricity,Administration,Suhrs Creek Rd,QLD,kWh,78909.03,NPINGERS2025/Production Stats,Legacy|Grid Power|Suhrs Creek Rd
1/9/2026,Electricity,Grid Power,Grid electricity,Administration,Tailings Disposal,QLD,kWh,232419.83,CS Energy Invoice,Legacy|Grid Power|Tailings Disposal
1/9/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,800.2,NPINGERS2025/Production Stats,30337757612
1/9/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,15888.57,NPINGERS2025/Production Stats,30337757612
1/9/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,922.59,NPINGERS2025/Production Stats,30337757612
1/9/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,267.2,NPINGERS2025/Production Stats,30337757612
1/9/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,5.38,NPINGERS2025/Production Stats,30337757612
1/9/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,862.6,NPINGERS2025/Production Stats,30337757612
1/9/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,282.72,NPINGERS2025/Production Stats,30337757612
1/9/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,775.31,NPINGERS2025/Production Stats,30337757612
1/9/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,392.96,NPINGERS2025/Production Stats,30337757612
1/9/2026,Electricity,Residential,Grid electricity,Administration,Residential,QLD,kWh,53971.6,NPINGERS2025/Production Stats,30337757612
1/9/2026,Electricity,Site Power,Site electricity,Processing,Milling,QLD,kWh,8021600,CS Energy Invoice,10401329900
1/9/2026,Milling,Ore Milled,Ore Milled,Processing,,QLD,t,636101,PhysicalsActual.xlsx,10401329100
1/9/2026,Mining,Drilling,Drilling,Mining Open Pit,Drilling - Production,QLD,m,143691.7938,Budget,10202119571
1/9/2026,Mining,Ore Mined,Ore mined,Mining Open Pit,Hauling,QLD,BCM,299453.2718,Budget,10202159500
1/9/2026,Mining,Ore ROM,BRW Non-Beneficiated Ore - HG,Mining,ROM,QLD,t,625000,LOM,10202159516
